"","assay_name","chemical_name","ACC","count"
"36","ACEA_AR_antagonist_80hr","Hexachlorocyclopentadiene",23.7182292142599,1
"37","ACEA_AR_antagonist_80hr","Hydroquinone",25.0571518483042,1
"38","ACEA_AR_antagonist_80hr","Methoxychlor",62.6891924913762,1
"39","ACEA_AR_antagonist_80hr","Parathion",23.7677362655736,1
"40","ACEA_AR_antagonist_80hr","Pentachloronitrobenzene",26.3413425587942,1
"41","ACEA_AR_antagonist_80hr","Pentachlorophenol",10.7774136224926,1
"42","ACEA_AR_antagonist_80hr","Trifluralin",26.548187247137,1
"43","ACEA_AR_antagonist_AUC_viability","2-Chloroacetophenone",32.2176755468909,1
"44","ACEA_AR_antagonist_AUC_viability","2,4-Dinitrophenol",21.4950482300558,1
"45","ACEA_AR_antagonist_AUC_viability","2,4-Toluene Diisocyanate",14.9784093678834,1
"46","ACEA_AR_antagonist_AUC_viability","2,4,5-Trichlorophenol",28.7919450460033,1
"47","ACEA_AR_antagonist_AUC_viability","2,4,6-Trichlorophenol",37.1500904242979,1
"48","ACEA_AR_antagonist_AUC_viability","3,3'-Dimethoxybenzidine",38.6294920237371,1
"49","ACEA_AR_antagonist_AUC_viability","4-Nitrophenol",82.2965566839383,1
"50","ACEA_AR_antagonist_AUC_viability","4,4'-Methylenedianiline",49.1698917415587,1
"51","ACEA_AR_antagonist_AUC_viability","4,6-Dinitro-O-Cresol",17.4173254803935,1
"52","ACEA_AR_antagonist_AUC_viability","Acrylamide",51.9985100367815,1
"53","ACEA_AR_antagonist_AUC_viability","Benzidine",58.4329760368727,1
"54","ACEA_AR_antagonist_AUC_viability","Bis(2-Ethylhexyl),Phthalate",28.8465881579113,1
"55","ACEA_AR_antagonist_AUC_viability","Captan",6.05694795451511,1
"56","ACEA_AR_antagonist_AUC_viability","Catechol",10.1985172012957,1
"57","ACEA_AR_antagonist_AUC_viability","Chlordane",7.71296647980257,1
"58","ACEA_AR_antagonist_AUC_viability","Chlorobenzilate",10.5635843154728,1
"59","ACEA_AR_antagonist_AUC_viability","Heptachlor",13.0314977463687,1
"60","ACEA_AR_antagonist_AUC_viability","Hexachlorocyclopentadiene",22.6004384415656,1
"61","ACEA_AR_antagonist_AUC_viability","Hydroquinone",25.5105432464219,1
"62","ACEA_AR_antagonist_AUC_viability","Methoxychlor",49.4139987892988,1
"63","ACEA_AR_antagonist_AUC_viability","N,N-Dimethylaniline",88.7338974007233,1
"64","ACEA_AR_antagonist_AUC_viability","Parathion",43.5421038356599,1
"65","ACEA_AR_antagonist_AUC_viability","Pentachloronitrobenzene",21.4924265378285,1
"66","ACEA_AR_antagonist_AUC_viability","Pentachlorophenol",11.7617377188533,1
"67","ACEA_AR_antagonist_AUC_viability","Trifluralin",30.1496811000516,1
"68","ACEA_ER_80hr","2,4-Dinitrophenol",77.5062058949322,1
"69","ACEA_ER_80hr","2,4,6-Trichlorophenol",87.2128875879193,1
"70","ACEA_ER_80hr","4,4'-Methylenedianiline",84.2895590584779,1
"71","ACEA_ER_80hr","Benzotrichloride",67.3343781367884,1
"72","ACEA_ER_80hr","Chloromethyl Methyl Ether",0.47364113688542,1
"73","ACEA_ER_80hr","Dibenzofuran",51.1104073335763,1
"74","ACEA_ER_80hr","Dimethylcarbamoyl Chloride",43.351335088924,1
"75","ACEA_ER_80hr","Methoxychlor",5.94824085696495,1
"76","ACEA_ER_AUC_viability","2-Chloroacetophenone",5.70675600575001,1
"77","ACEA_ER_AUC_viability","Catechol",81.6780420464572,1
"78","ACEA_ER_AUC_viability","Chlorobenzilate",38.3330408037367,1
"79","ACEA_ER_AUC_viability","Cresol_cresylic Acid",37.8521969274396,1
"80","ACEA_ER_AUC_viability","Heptachlor",26.92539640615,1
"81","ACEA_ER_AUC_viability","Hexachlorocyclopentadiene",32.2267873231897,1
"82","ACEA_ER_AUC_viability","Hydroquinone",8.18841761685919,1
"83","ACEA_ER_AUC_viability","Pentachloronitrobenzene",60.9532794250453,1
"84","ACEA_ER_AUC_viability","Quinone",25.7960047832458,1
"85","APR_HepG2_CellCycleArrest_24h_dn","2,4,5-Trichlorophenol",49.7538877371298,1
"86","APR_HepG2_CellCycleArrest_24h_dn","4,6-Dinitro-O-Cresol",74.7214385011763,1
"87","APR_HepG2_CellCycleArrest_24h_dn","Benzidine",178.56159915553,1
"88","APR_HepG2_CellCycleArrest_24h_dn","Captan",38.0269587960752,1
"89","APR_HepG2_CellCycleArrest_24h_dn","Chlorobenzilate",52.3926934132777,1
"90","APR_HepG2_CellCycleArrest_24h_dn","Heptachlor",61.2679641215768,1
"91","APR_HepG2_CellCycleArrest_24h_dn","Pentachlorophenol",90.6607046096503,1
"93","APR_HepG2_CellCycleArrest_72h_dn","1,2-Diphenylhydrazine",118.670058360865,1
"94","APR_HepG2_CellCycleArrest_72h_dn","4,6-Dinitro-O-Cresol",49.3256540909283,1
"95","APR_HepG2_CellCycleArrest_72h_dn","Catechol",54.3380310487798,1
"96","APR_HepG2_CellCycleArrest_72h_dn","Chlorobenzilate",46.0409684150639,1
"97","APR_HepG2_CellCycleArrest_72h_dn","Hydroquinone",113.522371799499,1
"98","APR_HepG2_CellCycleArrest_72h_dn","Pentachloronitrobenzene",162.018714445292,1
"99","APR_HepG2_CellCycleArrest_72h_dn","Pentachlorophenol",50.1122974504865,1
"101","APR_HepG2_CellLoss_24h_dn","2,4,5-Trichlorophenol",41.2253614436604,1
"102","APR_HepG2_CellLoss_24h_dn","4,6-Dinitro-O-Cresol",88.0343261244572,1
"103","APR_HepG2_CellLoss_24h_dn","Captan",19.6186712351298,1
"104","APR_HepG2_CellLoss_24h_dn","Chlordane",26.3636088751057,1
"105","APR_HepG2_CellLoss_24h_dn","Chlorobenzilate",32.0009661790272,1
"106","APR_HepG2_CellLoss_24h_dn","Heptachlor",38.7028921725837,1
"107","APR_HepG2_CellLoss_24h_dn","Methoxychlor",116.54143617046,1
"108","APR_HepG2_CellLoss_24h_dn","Pentachlorophenol",75.6838707357037,1
"109","APR_HepG2_CellLoss_72h_dn","1,2-Diphenylhydrazine",95.5390019242811,1
"110","APR_HepG2_CellLoss_72h_dn","2,4,5-Trichlorophenol",17.1309396015097,1
"111","APR_HepG2_CellLoss_72h_dn","4,6-Dinitro-O-Cresol",51.2940943782079,1
"112","APR_HepG2_CellLoss_72h_dn","Acetamide",149.76916190634,1
"113","APR_HepG2_CellLoss_72h_dn","Captan",15.0263010620336,1
"114","APR_HepG2_CellLoss_72h_dn","Catechol",34.7350118046763,1
"115","APR_HepG2_CellLoss_72h_dn","Chlordane",20.4844760988031,1
"116","APR_HepG2_CellLoss_72h_dn","Chlorobenzilate",24.6833618643944,1
"117","APR_HepG2_CellLoss_72h_dn","Heptachlor",24.712892957424,1
"118","APR_HepG2_CellLoss_72h_dn","Hydroquinone",93.6300184392805,1
"119","APR_HepG2_CellLoss_72h_dn","Methoxychlor",51.5783622836982,1
"120","APR_HepG2_CellLoss_72h_dn","Pentachlorophenol",51.2976433252188,1
"121","APR_HepG2_CellLoss_72h_dn","Trifluralin",128.568829195256,1
"122","APR_HepG2_MicrotubuleCSK_24h_dn","Chlordane",149.902336782044,1
"123","APR_HepG2_MicrotubuleCSK_24h_dn","Chlorobenzilate",107.363803433779,1
"124","APR_HepG2_MicrotubuleCSK_24h_up","2,4,5-Trichlorophenol",66.593278811549,1
"125","APR_HepG2_MicrotubuleCSK_24h_up","Captan",17.1458709049344,1
"126","APR_HepG2_MicrotubuleCSK_24h_up","Heptachlor",119.256761418027,1
"127","APR_HepG2_MicrotubuleCSK_24h_up","Methoxychlor",47.691673098975,1
"128","APR_HepG2_MicrotubuleCSK_72h_dn","Chlordane",122.734932141278,1
"129","APR_HepG2_MicrotubuleCSK_72h_dn","Heptachlor",99.272468307893,1
"130","APR_HepG2_MicrotubuleCSK_72h_up","2,4,5-Trichlorophenol",73.5568695347252,1
"131","APR_HepG2_MicrotubuleCSK_72h_up","4,6-Dinitro-O-Cresol",142.282597373885,1
"132","APR_HepG2_MicrotubuleCSK_72h_up","Methoxychlor",50.6532046159669,1
"133","APR_HepG2_MitoMass_24h_dn","2,4,5-Trichlorophenol",33.7197343923096,1
"134","APR_HepG2_MitoMass_24h_dn","4,6-Dinitro-O-Cresol",139.501635310955,1
"135","APR_HepG2_MitoMass_24h_dn","Chlorobenzilate",69.0726253679507,1
"136","APR_HepG2_MitoMass_24h_dn","Heptachlor",56.9650541314639,1
"138","APR_HepG2_MitoMass_72h_dn","1,2-Diphenylhydrazine",125.374635919188,1
"139","APR_HepG2_MitoMass_72h_dn","4,6-Dinitro-O-Cresol",109.744666530377,1
"140","APR_HepG2_MitoMass_72h_dn","Chlordane",131.166836324785,1
"141","APR_HepG2_MitoMass_72h_up","Heptachlor",89.6901808396692,1
"142","APR_HepG2_MitoMass_72h_up","Hydroquinone",73.1995464193878,1
"145","APR_HepG2_MitoticArrest_24h_up","2,4,5-Trichlorophenol",54.3722568493884,1
"146","APR_HepG2_MitoticArrest_24h_up","4,6-Dinitro-O-Cresol",135.664284827854,1
"147","APR_HepG2_MitoticArrest_24h_up","Captan",25.6364630401609,1
"148","APR_HepG2_MitoticArrest_24h_up","Chlordane",44.5171372088315,1
"149","APR_HepG2_MitoticArrest_24h_up","Chlorobenzilate",60.4588910761081,1
"150","APR_HepG2_MitoticArrest_24h_up","Heptachlor",65.2969409188902,1
"151","APR_HepG2_MitoticArrest_72h_up","1,2-Diphenylhydrazine",93.8181617269006,1
"152","APR_HepG2_MitoticArrest_72h_up","2,4,5-Trichlorophenol",19.4629006746361,1
"153","APR_HepG2_MitoticArrest_72h_up","4,6-Dinitro-O-Cresol",74.393224324535,1
"154","APR_HepG2_MitoticArrest_72h_up","Captan",113.878685531555,1
"155","APR_HepG2_MitoticArrest_72h_up","Chlordane",29.0331640754391,1
"156","APR_HepG2_MitoticArrest_72h_up","Chlorobenzilate",32.2031703837634,1
"157","APR_HepG2_MitoticArrest_72h_up","Heptachlor",32.5845184418902,1
"158","APR_HepG2_MitoticArrest_72h_up","Methoxychlor",104.597784560903,1
"159","APR_HepG2_NuclearSize_24h_dn","Captan",86.4166235597282,1
"160","APR_HepG2_NuclearSize_24h_dn","Chlorobenzilate",82.5518650534003,1
"161","APR_HepG2_NuclearSize_24h_dn","Heptachlor",117.335861890917,1
"165","APR_HepG2_OxidativeStress_24h_up","2,4,5-Trichlorophenol",85.7807386251449,1
"166","APR_HepG2_OxidativeStress_24h_up","Benzidine",164.302677047732,1
"167","APR_HepG2_OxidativeStress_24h_up","Captan",22.9672376448738,1
"168","APR_HepG2_OxidativeStress_24h_up","Catechol",59.3836622214589,1
"169","APR_HepG2_OxidativeStress_24h_up","Chlordane",32.3480830376011,1
"170","APR_HepG2_OxidativeStress_24h_up","Chlorobenzilate",52.0597631089618,1
"171","APR_HepG2_OxidativeStress_24h_up","Heptachlor",49.8016717676412,1
"172","APR_HepG2_OxidativeStress_72h_up","1,2-Diphenylhydrazine",148.670639737955,1
"173","APR_HepG2_OxidativeStress_72h_up","2,4,5-Trichlorophenol",20.8675893377106,1
"174","APR_HepG2_OxidativeStress_72h_up","4,6-Dinitro-O-Cresol",116.309075442982,1
"175","APR_HepG2_OxidativeStress_72h_up","Benzidine",133.730452536074,1
"176","APR_HepG2_OxidativeStress_72h_up","Captan",92.8390811080166,1
"177","APR_HepG2_OxidativeStress_72h_up","Catechol",38.1563879831807,1
"178","APR_HepG2_OxidativeStress_72h_up","Chlordane",65.4316617601076,1
"179","APR_HepG2_OxidativeStress_72h_up","Chlorobenzilate",41.0423049662129,1
"180","APR_HepG2_OxidativeStress_72h_up","Heptachlor",34.5655126207185,1
"181","APR_HepG2_OxidativeStress_72h_up","Methoxychlor",157.01924993557,1
"182","APR_HepG2_p53Act_24h_up","1,2-Diphenylhydrazine",115.849224583742,1
"183","APR_HepG2_p53Act_24h_up","2,4,5-Trichlorophenol",66.8591780371234,1
"184","APR_HepG2_p53Act_24h_up","4,6-Dinitro-O-Cresol",112.283857788878,1
"185","APR_HepG2_p53Act_24h_up","Benzidine",84.3926203644271,1
"186","APR_HepG2_p53Act_24h_up","Captan",30.3413068536739,1
"187","APR_HepG2_p53Act_24h_up","Chlordane",48.2422516972022,1
"188","APR_HepG2_p53Act_24h_up","Chlorobenzilate",53.8304124968641,1
"189","APR_HepG2_p53Act_24h_up","Heptachlor",45.9471650987859,1
"190","APR_HepG2_p53Act_72h_up","1,2-Diphenylhydrazine",99.2548308616641,1
"191","APR_HepG2_p53Act_72h_up","4,6-Dinitro-O-Cresol",71.6361758121463,1
"192","APR_HepG2_p53Act_72h_up","Benzidine",107.804599081745,1
"193","APR_HepG2_p53Act_72h_up","Chlordane",53.2778326953213,1
"194","APR_HepG2_p53Act_72h_up","Chlorobenzilate",57.7933449487296,1
"195","APR_HepG2_p53Act_72h_up","Heptachlor",25.0052019433233,1
"196","APR_HepG2_p53Act_72h_up","Hydroquinone",79.916628142732,1
"197","APR_HepG2_p53Act_72h_up","Methoxychlor",101.207599567257,1
"199","APR_HepG2_StressKinase_24h_up","Captan",35.8528680019654,1
"200","APR_HepG2_StressKinase_24h_up","Chlordane",74.3781237826821,1
"201","APR_HepG2_StressKinase_24h_up","Heptachlor",123.524621967558,1
"202","APR_HepG2_StressKinase_72h_up","2,4,5-Trichlorophenol",69.8136559754559,1
"203","APR_HepG2_StressKinase_72h_up","Chlordane",86.1648446915885,1
"204","APR_HepG2_StressKinase_72h_up","Heptachlor",54.1074543290988,1
"205","ATG_Ahr_CIS_dn","1,2,4-Trichlorobenzene",72.6030132343089,1
"206","ATG_Ahr_CIS_dn","2,4-Dinitrotoluene",59.0010183066744,1
"207","ATG_Ahr_CIS_dn","Acetamide",12.5614373331182,1
"208","ATG_Ahr_CIS_dn","Chloramben",71.6363033033879,1
"209","ATG_Ahr_CIS_dn","Hexachlorobutadiene",56.7020469698348,1
"210","ATG_Ahr_CIS_up","2,4-Toluene Diamine",0.134850786643918,1
"211","ATG_Ahr_CIS_up","2,4,6-Trichlorophenol",64.0703678476606,1
"212","ATG_Ahr_CIS_up","4,6-Dinitro-O-Cresol",91.5709514021374,1
"213","ATG_Ahr_CIS_up","Catechol",4.21926695204768,1
"214","ATG_Ahr_CIS_up","Chlorobenzilate",5.55704754618712,1
"215","ATG_Ahr_CIS_up","Hydroquinone",12.2424485546173,1
"216","ATG_Ahr_CIS_up","Parathion",33.1514090033844,1
"217","ATG_Ahr_CIS_up","Pentachlorophenol",3.69449695688916,1
"218","ATG_Ahr_CIS_up","Quinoline",43.471626962351,1
"219","ATG_Ahr_CIS_up","Quinone",0.463057145988443,1
"220","ATG_AP_1_CIS_up","4,6-Dinitro-O-Cresol",57.4872377946526,1
"221","ATG_AP_1_CIS_up","Catechol",13.8258852094351,1
"222","ATG_AP_1_CIS_up","Chlordane",25.8076632174031,1
"223","ATG_AP_1_CIS_up","Heptachlor",97.9722779261204,1
"224","ATG_AP_1_CIS_up","Hydroquinone",32.7780479992798,1
"225","ATG_AP_1_CIS_up","Methoxychlor",58.8613352818486,1
"226","ATG_AP_1_CIS_up","Parathion",86.5169591632835,1
"227","ATG_AP_1_CIS_up","Pentachlorophenol",12.9416993250532,1
"228","ATG_AP_1_CIS_up","Quinone",50.5369002170466,1
"230","ATG_AP_2_CIS_up","Hexachlorobutadiene",165.917006465867,1
"231","ATG_AP_2_CIS_up","Hydroquinone",28.1383773860266,1
"232","ATG_BRE_CIS_up","2,4,5-Trichlorophenol",21.853998931792,1
"233","ATG_BRE_CIS_up","4,6-Dinitro-O-Cresol",81.647039035712,1
"234","ATG_BRE_CIS_up","Pentachlorophenol",12.8463365639839,1
"235","ATG_C_EBP_CIS_up","2,4,5-Trichlorophenol",48.405512106445,1
"236","ATG_C_EBP_CIS_up","3,3'-Dimethoxybenzidine",66.1414567508098,1
"237","ATG_C_EBP_CIS_up","4,6-Dinitro-O-Cresol",102.384445576988,1
"238","ATG_C_EBP_CIS_up","Acrylamide",167.689408140258,1
"239","ATG_C_EBP_CIS_up","Bis(2-Ethylhexyl),Phthalate",25.0524579904426,1
"240","ATG_C_EBP_CIS_up","Hexachlorocyclopentadiene",10.7386052926629,1
"241","ATG_C_EBP_CIS_up","Parathion",65.3207716985053,1
"242","ATG_C_EBP_CIS_up","Pentachlorophenol",13.9551386462288,1
"243","ATG_C_EBP_CIS_up","Trifluralin",11.41384963182,1
"244","ATG_CAR_TRANS_dn","Dimethylcarbamoyl Chloride",157.310552810433,1
"245","ATG_CAR_TRANS_dn","Hexachlorocyclopentadiene",16.9952704927027,1
"247","ATG_CMV_CIS_up","2,4,5-Trichlorophenol",30.8900533626123,1
"248","ATG_CMV_CIS_up","3,3'-Dimethoxybenzidine",22.7792879740663,1
"249","ATG_CMV_CIS_up","Catechol",23.9644396425222,1
"250","ATG_CMV_CIS_up","Chlordane",30.7983856786793,1
"251","ATG_CMV_CIS_up","Heptachlor",84.8145699024806,1
"252","ATG_CMV_CIS_up","Hydroquinone",112.33711697031,1
"253","ATG_CMV_CIS_up","Pentachlorophenol",6.24276297996656,1
"254","ATG_CMV_CIS_up","Quinone",84.7083860070196,1
"255","ATG_CMV_CIS_up","Trifluralin",76.3193081413006,1
"256","ATG_CRE_CIS_up","2,4,5-Trichlorophenol",39.1516648734439,1
"257","ATG_CRE_CIS_up","3,3'-Dimethoxybenzidine",78.5328269768726,1
"258","ATG_CRE_CIS_up","4,6-Dinitro-O-Cresol",97.6332326796423,1
"259","ATG_CRE_CIS_up","Bis(2-Ethylhexyl),Phthalate",60.7867389471621,1
"260","ATG_CRE_CIS_up","Hexachlorobutadiene",162.384999459533,1
"261","ATG_CRE_CIS_up","Hexachlorocyclopentadiene",9.74760780875225,1
"262","ATG_CRE_CIS_up","Parathion",95.7746703375485,1
"263","ATG_CRE_CIS_up","Pentachloronitrobenzene",39.6513972628962,1
"264","ATG_CRE_CIS_up","Pentachlorophenol",8.80631022636982,1
"265","ATG_DR4_LXR_CIS_dn","1,2-Diphenylhydrazine",101.304935010501,1
"266","ATG_DR4_LXR_CIS_dn","2-Chloroacetophenone",17.9695207265962,1
"267","ATG_DR4_LXR_CIS_dn","Chlordane",7.44074598391115,1
"268","ATG_DR4_LXR_CIS_dn","Chlorobenzilate",4.40183007382304,1
"269","ATG_DR4_LXR_CIS_dn","Heptachlor",19.2098578440738,1
"270","ATG_DR4_LXR_CIS_dn","Hexachlorobutadiene",88.2755202405024,1
"271","ATG_DR4_LXR_CIS_dn","Hexachlorocyclopentadiene",5.02556940746446,1
"272","ATG_DR4_LXR_CIS_dn","Methoxychlor",5.47843360476528,1
"273","ATG_DR4_LXR_CIS_dn","Pentachlorophenol",30.8008460740968,1
"274","ATG_DR4_LXR_CIS_dn","Trifluralin",21.9319384275607,1
"276","ATG_DR5_CIS_up","2,4,5-Trichlorophenol",28.2624413916415,1
"277","ATG_DR5_CIS_up","3,3'-Dimethoxybenzidine",13.0344782044984,1
"278","ATG_DR5_CIS_up","Chlordane",3.23618488731995,1
"279","ATG_DR5_CIS_up","Pentachloronitrobenzene",15.19508785065,1
"280","ATG_DR5_CIS_up","Pentachlorophenol",13.9567581541828,1
"281","ATG_DR5_CIS_up","Trifluralin",12.0042983677701,1
"282","ATG_E_Box_CIS_dn","2-Chloroacetophenone",12.6240692854683,1
"283","ATG_E_Box_CIS_dn","Chlordane",46.9946909727816,1
"284","ATG_E_Box_CIS_dn","Hexachlorocyclopentadiene",4.90993459872769,1
"286","ATG_EGR_CIS_up","2,4,5-Trichlorophenol",81.1912242227475,1
"287","ATG_EGR_CIS_up","Chlordane",28.380604879164,1
"288","ATG_EGR_CIS_up","Heptachlor",146.183419695041,1
"289","ATG_EGR_CIS_up","Hexachlorobutadiene",98.6344075504005,1
"290","ATG_EGR_CIS_up","Hexachlorocyclopentadiene",5.89543617594329,1
"291","ATG_EGR_CIS_up","Pentachlorophenol",5.92233694718919,1
"292","ATG_ERa_TRANS_up","1,2-Diphenylhydrazine",85.2651759348787,1
"293","ATG_ERa_TRANS_up","2-Chloroacetophenone",27.2725814634238,1
"294","ATG_ERa_TRANS_up","2,4,5-Trichlorophenol",15.0191742509403,1
"295","ATG_ERa_TRANS_up","2,4,6-Trichlorophenol",71.1385256647418,1
"296","ATG_ERa_TRANS_up","4,4'-Methylenedianiline",27.430494093659,1
"297","ATG_ERa_TRANS_up","Benzidine",19.119065487414,1
"298","ATG_ERa_TRANS_up","Benzotrichloride",30.5673706559795,1
"299","ATG_ERa_TRANS_up","Biphenyl",29.1584118464495,1
"300","ATG_ERa_TRANS_up","Catechol",49.7363323554583,1
"301","ATG_ERa_TRANS_up","Chlordane",5.44572590648449,1
"302","ATG_ERa_TRANS_up","Chloromethyl Methyl Ether",50.6830628106746,1
"303","ATG_ERa_TRANS_up","Ethylene Dibromide",29.5475586305564,1
"304","ATG_ERa_TRANS_up","Hexachlorocyclopentadiene",9.05909608483194,1
"305","ATG_ERa_TRANS_up","Hydroquinone",61.732445854569,1
"306","ATG_ERa_TRANS_up","Methoxychlor",0.762228274333812,1
"307","ATG_ERa_TRANS_up","Parathion",14.2935496741543,1
"308","ATG_ERa_TRANS_up","Pentachloronitrobenzene",42.0058028274537,1
"309","ATG_ERa_TRANS_up","Pentachlorophenol",13.0048484920113,1
"310","ATG_ERa_TRANS_up","Quinone",23.7032315343832,1
"311","ATG_ERa_TRANS_up","Trifluralin",38.1886041050611,1
"313","ATG_ERE_CIS_up","1,2-Diphenylhydrazine",43.4549466430092,1
"314","ATG_ERE_CIS_up","2,4-Toluene Diisocyanate",93.1052593903543,1
"315","ATG_ERE_CIS_up","2,4,5-Trichlorophenol",22.7528327208202,1
"316","ATG_ERE_CIS_up","4,4'-Methylenedianiline",29.7914059636369,1
"317","ATG_ERE_CIS_up","Acrylonitrile",48.8674520844333,1
"318","ATG_ERE_CIS_up","Benzidine",23.1144787966363,1
"319","ATG_ERE_CIS_up","Benzotrichloride",27.1848185845979,1
"320","ATG_ERE_CIS_up","Biphenyl",122.509541368366,1
"321","ATG_ERE_CIS_up","Catechol",5.11223508148879,1
"322","ATG_ERE_CIS_up","Chlordane",1.1881641641469,1
"323","ATG_ERE_CIS_up","Chlorobenzilate",9.29352979827908,1
"324","ATG_ERE_CIS_up","Chloromethyl Methyl Ether",2.86882423845804,1
"325","ATG_ERE_CIS_up","Ethyl Carbamate, Chloride (Chloroethane)",150.793974196143,1
"326","ATG_ERE_CIS_up","Ethylene Dibromide",37.137148928976,1
"327","ATG_ERE_CIS_up","Heptachlor",6.43812664679534,1
"328","ATG_ERE_CIS_up","Hydroquinone",33.3623665769044,1
"329","ATG_ERE_CIS_up","Methoxychlor",0.692474288300489,1
"330","ATG_ERE_CIS_up","Parathion",21.9842931268052,1
"331","ATG_ERE_CIS_up","Pentachloronitrobenzene",5.14130110339577,1
"332","ATG_ERE_CIS_up","Pentachlorophenol",11.4046454060465,1
"333","ATG_ERE_CIS_up","Quinone",13.2599431899353,1
"334","ATG_Ets_CIS_dn","Hexachlorocyclopentadiene",9.19721448475965,1
"335","ATG_Ets_CIS_dn","Pentachlorophenol",24.5152871724163,1
"336","ATG_FoxO_CIS_dn","Hexachlorobutadiene",153.934636508329,1
"337","ATG_FoxO_CIS_dn","Hexachlorocyclopentadiene",9.53785320792088,1
"338","ATG_FoxO_CIS_dn","Pentachlorophenol",34.1067265221372,1
"341","ATG_GLI_CIS_up","Hexachlorobutadiene",160.170278487664,1
"342","ATG_GLI_CIS_up","Hexachlorocyclopentadiene",5.76536947098277,1
"343","ATG_GLI_CIS_up","Pentachlorophenol",39.9352510567348,1
"346","ATG_HIF1a_CIS_dn","1,1,2-Trichloroethane",43.5980216326445,1
"347","ATG_HIF1a_CIS_dn","Dimethyl Sulfate",6.97644468822222,1
"348","ATG_HIF1a_CIS_dn","Ethylene Glycol",73.3241325796366,1
"349","ATG_HIF1a_CIS_up","1,4-Dichlorobenzene",9.9524705017437,1
"350","ATG_HIF1a_CIS_up","2,4,6-Trichlorophenol",54.9911046037738,1
"351","ATG_HIF1a_CIS_up","4,6-Dinitro-O-Cresol",23.3031354558076,1
"352","ATG_HIF1a_CIS_up","Catechol",26.5469041247102,1
"353","ATG_HIF1a_CIS_up","Hexachlorocyclopentadiene",7.23820141885267,1
"354","ATG_HIF1a_CIS_up","Hydroquinone",0.0992107295532202,1
"355","ATG_HIF1a_CIS_up","Pentachloronitrobenzene",44.5713041238589,1
"356","ATG_HIF1a_CIS_up","Pentachlorophenol",11.0140989784414,1
"357","ATG_HIF1a_CIS_up","Quinone",35.0456889485977,1
"358","ATG_HIF1a_CIS_up","Triethylamine",0.09777303850414,1
"362","ATG_HSE_CIS_up","Acetamide",77.1342425726361,1
"363","ATG_HSE_CIS_up","Chlordane",25.0931849094116,1
